"","logFC","logCPM","PValue","FDR"
"YDR430C",0.120219324360259,6.52237853987881,0.379408186415965,0.47856709422794
"YEL029C",0.263823726984049,4.40772510563337,0.380555712644507,0.47991222329871
"YMR063W",-0.304818803914216,3.49632850656577,0.381036042933732,0.48033040383651
"YER144C",-0.123446298693756,6.83653780016616,0.381063635863879,0.48033040383651
"YHR011W",-0.190680161965527,4.82355575560301,0.381130851109078,0.48033040383651
"YBR217W",-0.260967299834872,4.08021474561887,0.381293923849261,0.48043359186884
"YJL025W",-0.253573799863165,3.75055550372716,0.381486750499818,0.480574218162109
"YER184C",0.18497840261651,4.86414868538688,0.382299624077846,0.481426280926897
"YEL069C",0.366433180240205,2.64544379057893,0.382342864776873,0.481426280926897
"YER168C",-0.167730838588373,5.49105386122611,0.382407219935172,0.481426280926897
"YFR032C-B",-0.526892075501376,2.40085131154859,0.38289979529154,0.481943860612645
"YOR133W",0.0849042293800145,10.7013003257601,0.383368762592414,0.482431511752299
"YHR081W",-0.192330727623173,5.87930689813173,0.383676031913358,0.482649875790533
"YDL070W",0.160698818632784,7.43692478077455,0.383705427703002,0.482649875790533
"YLR315W",-0.301874188536668,3.55343533683791,0.383855979991909,0.482736627760282
"YNR029C",-0.129211000818193,5.88939974347039,0.383952574639307,0.48275550024241
"YLR275W",-0.308168946693884,4.09443676380614,0.384474996486112,0.483309656725797
"YOR078W",-0.210360157215208,5.39970825767611,0.384593224094417,0.483355587715945
"YDR030C",-0.280500602171437,3.74428727709512,0.385301876712547,0.484077916702692
"YDR522C",-0.466143758816775,2.93060819267757,0.385331584868967,0.484077916702692
"YPR070W",-0.140649093556772,5.81057183163246,0.385419587645191,0.484085693079303
"YKL079W",-0.166044739651939,6.23093839518996,0.386321473734886,0.485061670424163
"YCR020C",-0.429302524031849,2.58558777077297,0.386360597043955,0.485061670424163
"YNL281W",0.120476808153326,6.52298784078011,0.386779244789069,0.485484257831337
"YHR185C",1.52969438024634,0.886365722229331,0.387114122052752,0.485801539806179
"YMR001C",-0.135907647313506,5.85566925928194,0.388293266038281,0.487177959106978
"YLR063W",0.479889809805104,2.95484859012332,0.391064455638434,0.490550855207253
"YPL265W",0.164407810354145,8.19778145725035,0.391350093554083,0.490805108851104
"YNR059W",-0.138613640805643,5.86035894130349,0.391616096830358,0.491034635504393
"YDR224C",-0.143791343070734,9.551171328433,0.392501459299161,0.492040494634139
"YDL185W",-0.0706940658412932,9.61932859314392,0.393049056211934,0.492622593858507
"YHR129C",-0.202502297452277,4.84349331774925,0.393323947900275,0.492775821357792
"YPL105C",-0.136874962767795,7.60378448624467,0.393337874644727,0.492775821357792
"YHR199C-A",-0.321396657988472,3.35738120895503,0.393797945570547,0.493247765440501
"YMR225C",0.148199124575117,5.49957455578017,0.394453788979488,0.493964670770716
"YDR252W",-0.301369485115222,3.36684622296606,0.395099362964153,0.494668415289651
"YDR405W",-0.116580173433624,6.83870565283435,0.395429864990945,0.49497747221312
"YHR050W-A",-0.539045250917884,2.19996379796586,0.395838682945271,0.495384409261245
"YKR015C",-0.217413722334976,4.54544290008189,0.396055279241302,0.495550663411035
"YGR268C",-0.167063785586042,6.51925203289677,0.397417957300579,0.497150539819773
"YHL009W-B",0.57540243759384,4.02515665689286,0.397625573627917,0.497305119246753
"YPL060C-A",-0.982935876501859,3.64774493975167,0.398676676448864,0.498514347960255
"YOR284W",-0.223547524394572,4.20793783599482,0.399032568142844,0.498853941622905
"YCR028C",-0.140367633287449,5.74032603267164,0.399366966883477,0.49916652789386
"YOL145C",-0.184026443205915,7.13862087930562,0.399663942603118,0.499431411397619
"YMR167W",-0.142518997179065,5.31445449879258,0.399747703968079,0.499431411397619
"YDR437W",0.326196650269629,3.34994445950482,0.399837418286609,0.499438041799001
"YMR158W",0.201026517438657,5.0081194143011,0.401036643168185,0.500730722593625
"YOL144W",0.26663336655192,4.86514565669118,0.401082974437762,0.500730722593625
"YJL061W",0.138229970976375,5.75039467898587,0.401126183047791,0.500730722593625
"YOL033W",-0.188239015231777,4.8107430930338,0.401398882352314,0.5009654475593
"YGR068C",-0.126485405487935,5.79590915910513,0.402176562528492,0.501830181459529
"YKR030W",-0.208463178470221,5.60890386165543,0.402707684960012,0.502386964349229
"YFL017C",-0.154484420654693,5.4528631766577,0.403435698891212,0.50318908733965
"YJL026W",0.0791864194609068,8.23983682707879,0.403877823980653,0.503634369756275
"YLR227C",-0.185192029982342,4.95582108395519,0.404221473173497,0.503956691270034
"YJL080C",-0.0806898205847322,8.9198560621525,0.404730947246582,0.504485572963561
"YNL117W",0.339629401061379,3.27055582391456,0.405337223715977,0.505134867886991
"YMR192W",-0.172799299706023,5.74758344395104,0.405488994190076,0.505217599204608
"YER185W",-0.403844352947513,2.76653561047674,0.405855622543236,0.505567940755437
"YGR140W",-0.195384938183219,4.80375371154174,0.406742873362631,0.506566529506775
"YBR063C",-0.260055595397229,4.39285773290742,0.407061722197362,0.506803673396639
"YPR097W",0.113485623229,6.24129043424157,0.407104590105497,0.506803673396639
"YNL015W",-0.180389605886124,5.68346584336501,0.407824053179325,0.50759253737107
"YPR172W",-0.15195380527507,5.37513876420551,0.408810001682497,0.508712677172521
"YER087W",-0.145309940884775,5.48719924024571,0.408949269599974,0.508778979861868
"YPL047W",0.237569050758505,4.08389827397951,0.409137619882551,0.508906305832469
"YOL039W",-0.118010132572792,9.6556587654819,0.409610709255312,0.509387676894427
"YJL206C",-0.181130669655624,4.81279341021557,0.410599045601308,0.510509466867606
"YDL170W",-0.176844818479409,5.56358236678289,0.412233230436945,0.512433618591471
"YGR143W",-0.0942147323269639,7.15138855475667,0.412967839009606,0.513184183775951
"YOR304C-A",-0.24759961290024,3.77985143789552,0.413083770952497,0.513184183775951
"YBR296C-A",-0.967468462432999,1.29751730463574,0.413209724028271,0.513184183775951
"YKR105C",-0.299443175054148,4.06491034168312,0.413254307931388,0.513184183775951
"YGL119W",-0.171441596659552,5.32494692780472,0.413270683740478,0.513184183775951
"YPR021C",-0.179370913272774,5.11099093842537,0.413693080300981,0.513600914003547
"YHL006C",-0.257848760988697,4.03790330867917,0.413910502085862,0.513704336344625
"YML010W",0.101038469580532,8.69061662826154,0.413950021242382,0.513704336344625
"YNL021W",-0.13937821499692,5.84567545097526,0.41461144296964,0.514417258974913
"YDR322W",0.171549652014716,5.58021303410135,0.4152260028669,0.515071752403238
"YLR291C",-0.136713156224061,6.01848752663507,0.415388192694114,0.515164941557551
"YML014W",-0.126087836581441,5.91657971089437,0.416084971231413,0.515920950288405
"YKR019C",-0.133416409056796,5.37803138967355,0.41624796432647,0.515975430913611
"YBR196C-A",-0.964023359906077,1.29707841240155,0.416303313703157,0.515975430913611
"YGR149W",-0.126598757828549,5.57022599572238,0.417207031892683,0.516987226745341
"YML105C",-0.118351982957286,6.35699854409425,0.41737104663741,0.517075057414914
"YER171W",0.210797874536177,5.74577374329552,0.417452687049357,0.517075057414914
"YLL048C",0.0911438964776258,7.59011630310048,0.417698922928243,0.51725513468632
"YAL067W-A",-0.947772613876654,1.29843608076467,0.417772906653021,0.51725513468632
"YPL125W",-0.1516560694141,6.05604312011206,0.418649508429281,0.518232037944782
"YPL104W",-0.131513240215374,5.40358416321599,0.419187076975756,0.518764815860305
"YNL315C",0.108731777769083,6.48001344533616,0.419395916309431,0.518764815860305
"YNL230C",0.194467651248062,4.73446451311704,0.419413098520145,0.518764815860305
"YDR391C",0.122973665441609,6.50979031577355,0.419430603190079,0.518764815860305
"YDL238C",0.163900114881405,5.25156274369387,0.420173200484656,0.519574676544976
"YNR008W",-0.124900307693837,6.22029907428843,0.420583345242091,0.519973182991528
"YNL034W",0.653640375547019,1.8852199020941,0.421003927945337,0.520384424828192
"YMR157C",-0.148733735195629,5.46975614631054,0.421715882503126,0.521155571589598
"YDR321W",0.110599081345706,7.26786249259434,0.422841835561352,0.522437907917419
"YGR204W",0.158580046658422,9.66101606250108,0.423991532501843,0.523749039209479
"YFL002C",-0.232589254820457,5.84462804497155,0.424266434601982,0.523979230544756
"YDR282C",-0.201658748995905,4.15294219865653,0.424423893527816,0.524064310935744
"YOR360C",-0.171695803342638,5.57142354717002,0.424987132362264,0.52465029463541
"YLL031C",-0.120690859632075,6.38470856927529,0.425411192948314,0.52505234905609
"YOL066C",-0.126100058018082,5.53347083593193,0.425490284557031,0.52505234905609
"YCR043C",-0.158121207856535,5.33305543603921,0.426175251745544,0.525787940904584
"YGL125W",-0.186359916173086,6.53508555891425,0.426318777564925,0.525855369366617
"YBL076C",0.0704736119991845,9.2573588374569,0.427011785708581,0.526600403509311
"YCL021W-A",0.438628094921919,2.56612893826095,0.427473041992282,0.527059385177815
"YFL002W-A",0.127862059050794,6.84264458415181,0.427682818953215,0.527123577537295
"YGR161W-B",0.127862524684311,6.84264458415181,0.427703277971362,0.527123577537295
"YPL082C",0.176888775506284,5.78625030770674,0.428863505117359,0.528443431857437
"YPL202C",-0.161915724611289,5.3968487021016,0.429467776287489,0.52897001625525
"YML003W",-0.393407911210743,2.61838964038305,0.429469656597976,0.52897001625525
"YMR318C",0.0802311466635579,8.71844810223202,0.429586673535128,0.529004026494766
"YHR083W",-0.0973447807995445,7.17526754568726,0.431167062151145,0.530839680971353
"YPR170W-B",-0.085669955368905,7.64841747651446,0.431264674996698,0.53084940336082
"YML073C",0.0732605926811329,9.7919259896501,0.431554580682844,0.53109576828211
"YNR073C",-0.271194338497345,4.21783787189198,0.431944396020484,0.531393246941586
"YLR018C",-0.126924003939541,5.79547269920986,0.431975919856182,0.531393246941586
"YGR120C",-0.219854663100667,4.56863539604976,0.432669657165908,0.532136013604382
"YMR279C",0.246234417520998,4.13733271542999,0.433147314398825,0.53258606443393
"YDR152W",0.112420942973373,6.91310465541002,0.433287875701599,0.53258606443393
"YDR370C",-0.163381224487602,5.13050143613875,0.433305613348815,0.53258606443393
"YPL227C",-0.133307743305678,5.76151077631218,0.433549981428906,0.532775750802666
"YER038C",0.326510693723123,3.81947790778712,0.434436080725428,0.53375379768529
"YJL191W",0.0908995799589352,7.43638632285954,0.435692929786455,0.535186851888406
"YHR105W",-0.239404783035707,3.87989960995427,0.435933282667346,0.535370949261662
"YNL163C",0.138487297608134,6.34051400014711,0.436367430715865,0.53579292125872
"YOR267C",-0.0849132776941018,7.90011343250943,0.436539359961554,0.535892820102182
"YCR016W",0.238881881096135,5.43134613821557,0.4368957012855,0.536219013587701
"YPR032W",-0.121429024341787,5.65735354497943,0.437871882795363,0.537305667876434
"YPR196W",-0.23730181324225,3.91090170993663,0.439116965436117,0.538708225316962
"YOR037W",-0.159635835040024,5.01005170720105,0.439196971257229,0.538708225316962
"YJR007W",-0.113221972796594,7.42721029788525,0.439686313738397,0.539196667023854
"YHL024W",-0.149228927369305,5.18804465085077,0.440133421700216,0.539579605344795
"YGR166W",-0.163007248946027,5.98838834147227,0.440180962480873,0.539579605344795
"YMR212C",-0.131168109129151,6.45634431232839,0.440527340447522,0.539892351579948
"YML074C",-0.0709757300462041,9.20297144857134,0.440738459064847,0.540039234269352
"YLR293C",-0.066143902945245,9.53242917148885,0.441009591546171,0.540259576227473
"YPR060C",-0.181214227315573,5.28069791484796,0.441227163261096,0.540414225836453
"YKL205W",0.191741179666744,5.7712223305219,0.441895061802172,0.541120256763959
"YOR192C-B",0.195658985515148,6.30367334120413,0.442599972851265,0.54187130961327
"YBR117C",-0.206236082151972,4.19907821079025,0.44346140061661,0.542803744324488
"YGL086W",-0.128562116400221,6.18541166141845,0.44354505726025,0.542803744324488
"YBL055C",0.107385018200919,6.28197533830743,0.443849943653938,0.54306454023994
"YMR084W",-0.412932547947396,3.31004236176795,0.444287477911704,0.543487493653825
"YDR280W",0.116622381683618,6.50996806170287,0.444412656911553,0.543528253605965
"YIR023W",-0.132213089013601,6.04577263947878,0.446772118403672,0.546301017688474
"YOL032W",-0.130942062903828,5.30638527487478,0.44755917964065,0.547150344201183
"YPL069C",-0.203850113335447,4.46079057206268,0.447808291949115,0.547341801996058
"YNL126W",-0.252106602936926,4.32513378328656,0.44821514010138,0.547725936385764
"YER148W",-0.124418591061054,6.95579143235703,0.448962009032049,0.548525337072607
"YDR093W",-0.0830069998297216,8.11475207434761,0.449106698529522,0.548562069352523
"YCR032W",-0.116785977205678,5.83710164418122,0.449190866992539,0.548562069352523
"YOR118W",-0.146847118888315,6.09693682492497,0.44927020248138,0.548562069352523
"YOR125C",-0.100790504822784,5.96391858235926,0.45060727046676,0.550081126336254
"YCR054C",0.246146445721914,3.87769220069879,0.450794103272768,0.550195690813731
"YNL019C",-0.393812655141265,3.88073743112143,0.451280837004255,0.55067616262202
"YJR135W-A",-0.137240752224567,5.29911565205104,0.451415716724748,0.550727174404192
"YCL040W",0.12364862827205,11.3119492662509,0.451940297864096,0.55125350287814
"YEL030W",-0.174240855709637,4.56488305335696,0.453232433588347,0.552715645000464
"YDR237W",-0.119284866609874,5.56954348568613,0.453851870255735,0.553163662777334
"YOR045W",-0.0995355773685106,6.64720277947913,0.453865053016235,0.553163662777334
"YER151C",-0.115623773465,6.59795530406755,0.453880274257893,0.553163662777334
"YNR024W",0.20046280478056,4.49109011837227,0.454173078695832,0.553406529374637
"YOR008C-A",0.813984599666561,1.38832910103806,0.455225082560714,0.554450232797904
"YKL167C",-0.143827130687376,5.05902883365148,0.455357676341932,0.554450232797904
"YIL114C",-0.113917343191312,6.07499007969158,0.455383944599992,0.554450232797904
"YAL048C",0.185097540807716,4.35175719012624,0.455404450126384,0.554450232797904
"YNL208W",0.162686435171541,10.037432411822,0.455726120001139,0.554727721054667
"YPL041C",-0.21285730761056,3.92930733277023,0.456548065161611,0.555613924632096
"YDR106W",-0.340790115566192,2.42409080940079,0.457523327692112,0.556686310909773
"YBR130C",-0.187782884796011,6.17862867116799,0.457764476189994,0.556865214970435
"YDL198C",0.109154179215957,6.78741175198627,0.457891612902573,0.556905379968042
"YLR215C",0.203443723354935,4.54951535143873,0.458102234361771,0.557047044948335
"YHR143W-A",-0.153378080364125,5.52795773095369,0.459391078673376,0.558499488907
"YDR110W",0.161059017504195,4.9164874691909,0.461176725899483,0.560555194565991
"YJL034W",-0.0666900701251326,8.81944647181299,0.461802410198709,0.56120042332014
"YER076C",-0.14163809478099,5.32773388923968,0.462031307866479,0.561363295409848
"YMR104C",-0.0873439879314348,7.44116523597785,0.463387782498515,0.562874871335142
"YOR205C",-0.168793596572812,4.76764187211629,0.463465670634581,0.562874871335142
"YKL144C",0.229528565181622,4.37982618405692,0.46394596908356,0.563342560859311
"YJR073C",0.134942925884293,7.58488698877109,0.464159285921623,0.563485944767797
"YLR406C",0.115626411253976,8.56556818435154,0.464876301203274,0.564240630609184
"YIL099W",0.27379283470154,4.32644115044533,0.465156580128824,0.564460697542376
"YDL008W",0.116422433561965,5.48198128053709,0.465248406610473,0.564460697542376
"YNL246W",-0.0942816605409676,6.47153108983307,0.465785626989202,0.564996628719785
"YKL150W",-0.0782802625276726,7.82358185197936,0.466810606463889,0.566123869327082
"YGL112C",-0.154646021652666,6.18138908735769,0.466960574324212,0.566189696368107
"YDR119W",0.0986740703621438,6.39397995519623,0.468313526995108,0.567713816683068
"YPL268W",0.157110818751454,5.45504678696976,0.468410230765236,0.567714734829557
"YOR096W",0.0840524206192228,9.71653309149809,0.468608617401125,0.567838867327965
"YCR035C",-0.102042440762283,6.194592393246,0.469644597631392,0.568977699464567
"YLR336C",0.287498979709678,4.58641014113457,0.469909920253108,0.569182599414052
"YGL242C",0.108833200648693,5.74876299538199,0.47003362232539,0.569215911440714
"YLR186W",0.161174091476879,6.09204855758469,0.470478949999093,0.569638622292743
"YOR371C",0.152591160549878,4.78234153989717,0.470912179439404,0.570046515086529
"YMR296C",-0.0709190515653823,8.37713482946284,0.473517688494401,0.573083281411612
"YGL175C",-0.335800735791691,2.83776339861092,0.475894085226606,0.575841575109576
"YBR066C",-0.224052153551817,5.07355403283278,0.47700187450065,0.577064013784574
"YPL038W",-0.189197534310328,4.568732655277,0.478912356238372,0.579207153878796
